Opt, Size, Seq, Par, Libc
2, 10000, 0.001206, 0.239155, 0.001680
3, 10000, 0.000987, 0.272624, 0.001793
0, 50000, 0.010684, 0.164945, 0.012528
1, 50000, 0.006181, 0.204405, 0.007478
2, 50000, 0.005028, 0.267743, 0.008666
3, 50000, 0.005283, 0.246893, 0.007595
0, 50, 0.000006, 0.016122, 0.000011
1, 50, 0.000005, 0.015419, 0.000008
2, 50, 0.000003, 0.018256, 0.000009
3, 50, 0.000003, 0.016720, 0.000008
0, 5000000, 1.525913, 1.162429, 1.524204
1, 5000000, 0.818327, 0.927767, 1.037715
2, 5000000, 0.684022, 0.891376, 0.994531
3, 5000000, 0.687205, 0.886686, 1.000818
0, 100000, 0.022960, 0.373163, 0.022752
1, 100000, 0.012282, 0.335559, 0.016268
2, 100000, 0.010564, 0.320585, 0.015693
3, 100000, 0.011106, 0.314544, 0.016128
0, 10000000, 3.177827, 2.015980, 3.210079
1, 10000000, 1.726186, 1.598301, 2.186415
2, 10000000, 1.422697, 1.573919, 2.082695
3, 10000000, 1.424258, 1.565382, 2.073781
0, 500000, 0.130062, 0.375117, 0.128883
1, 500000, 0.071648, 0.362628, 0.087344
2, 500000, 0.058961, 0.368893, 0.086584
3, 500000, 0.058983, 0.335200, 0.086718
0, 100, 0.000012, 0.039699, 0.000021
1, 100, 0.000010, 0.036174, 0.000016
2, 100, 0.000010, 0.041013, 0.000016
3, 100, 0.000011, 0.035753, 0.000017
0, 5000, 0.001123, 0.262118, 0.001295
1, 5000, 0.000536, 0.206527, 0.000896
2, 5000, 0.000574, 0.260946, 0.000867
3, 5000, 0.000565, 0.246824, 0.001068
0, 100, 0.000014, 0.040867, 0.000019
1, 100, 0.000011, 0.024519, 0.000015
2, 100, 0.000009, 0.025901, 0.000017
3, 100, 0.000011, 0.034720, 0.000013
0, 25000000, 8.345079, 4.789062, 8.524458
1, 25000000, 4.389421, 3.894041, 5.715851
2, 25000000, 3.783055, 3.579988, 5.558069
3, 25000000, 3.713870, 3.623579, 5.524150
0, 50000, 0.010843, 0.314190, 0.011063
1, 50000, 0.006217, 0.368825, 0.008152
2, 50000, 0.004958, 0.377999, 0.007852
3, 50000, 0.005042, 0.424826, 0.008424
0, 1000000, 0.273618, 0.461842, 0.271986
1, 1000000, 0.144696, 0.384675, 0.185076
2, 1000000, 0.126369, 0.411301, 0.176559
3, 1000000, 0.123393, 0.439362, 0.179006
0, 50000000, 17.451659, 9.763293, 17.825639
1, 50000000, 9.217488, 7.435735, 12.060581
2, 50000000, 7.708738, 7.138137, 11.688654
3, 50000000, 7.863409, 7.056249, 11.646805
0, 10000000, 3.176687, 2.120239, 3.204556
1, 10000000, 1.658162, 1.621685, 2.151604
2, 10000000, 1.427114, 1.559718, 2.080401
3, 10000000, 1.440351, 1.638572, 2.079806
0, 10000000, 3.175606, 2.074340, 3.180624
1, 10000000, 1.678140, 1.584738, 2.159204
2, 10000000, 1.411511, 1.611494, 2.086846
3, 10000000, 1.442447, 1.576381, 2.083034
0, 500, 0.000105, 0.102817, 0.000118
1, 500, 0.000053, 0.115831, 0.000090
2, 500, 0.000055, 0.124233, 0.000068
3, 500, 0.000043, 0.110242, 0.000091
0, 50000000, 17.610303, 10.048982, 17.797966
1, 50000000, 9.137515, 7.553615, 12.133607
2, 50000000, 7.789607, 7.031963, 11.658362
3, 50000000, 7.721031, 7.041907, 11.683297
0, 10000000, 3.138727, 1.963483, 3.188360
1, 10000000, 1.694191, 1.632234, 2.154733
2, 10000000, 1.408567, 1.558293, 2.110110
3, 10000000, 1.425282, 1.646447, 2.074769
0, 25000000, 8.385816, 4.820204, 8.510325
1, 25000000, 4.416986, 3.774848, 5.749751
2, 25000000, 3.743095, 3.549862, 5.527603
3, 25000000, 3.722788, 3.510927, 5.516327
0, 50, 0.000007, 0.025325, 0.000009
1, 50, 0.000006, 0.019920, 0.000007
2, 50, 0.000004, 0.022243, 0.000010
3, 50, 0.000005, 0.019902, 0.000007
0, 50, 0.000005, 0.019633, 0.000010
1, 50, 0.000005, 0.030416, 0.000010
2, 50, 0.000005, 0.021390, 0.000010
3, 50, 0.000006, 0.026099, 0.000008
0, 50000, 0.012404, 0.363167, 0.011061
1, 50000, 0.005984, 0.303054, 0.007784
2, 50000, 0.005082, 0.342902, 0.007598
3, 50000, 0.005095, 0.338236, 0.007611
0, 500000, 0.142200, 0.337110, 0.129333
1, 500000, 0.069122, 0.366173, 0.087208
2, 500000, 0.059120, 0.369418, 0.082833
3, 500000, 0.059253, 0.355056, 0.081892
0, 500, 0.000064, 0.097685, 0.000121
1, 500, 0.000051, 0.134257, 0.000092
2, 500, 0.000055, 0.114795, 0.000091
3, 500, 0.000054, 0.137705, 0.000091
0, 10000, 0.001974, 0.290156, 0.002409
1, 10000, 0.001017, 0.281431, 0.001768
2, 10000, 0.000895, 0.325245, 0.001818
3, 10000, 0.001041, 0.266689, 0.001831
0, 50000000, 17.595890, 9.987184, 17.813407
1, 50000000, 9.039442, 7.362239, 12.034621
2, 50000000, 7.898363, 6.872660, 11.673690
3, 50000000, 7.789498, 7.225906, 11.663763
0, 50000000, 17.789020, 9.952979, 17.760452
1, 50000000, 9.111322, 7.210125, 11.901813
2, 50000000, 7.819289, 7.022404, 11.461528
3, 50000000, 7.751637, 6.888291, 11.406517
0, 50000, 0.011072, 0.455256, 0.011115
1, 50000, 0.006001, 0.328526, 0.007586
2, 50000, 0.005088, 0.332394, 0.007472
3, 50000, 0.005052, 0.399904, 0.007564
0, 100000, 0.023764, 0.323614, 0.022843
1, 100000, 0.012745, 0.438718, 0.015651
2, 100000, 0.010581, 0.411749, 0.015275
3, 100000, 0.010506, 0.412127, 0.016890
0, 50000000, 17.275802, 9.351197, 17.603199
1, 50000000, 9.059381, 7.414244, 11.855160
2, 50000000, 7.687236, 7.279605, 11.428353
3, 50000000, 7.719778, 6.988448, 11.511876
0, 5000, 0.001109, 0.264791, 0.001238
1, 5000, 0.000554, 0.256895, 0.000871
2, 5000, 0.000550, 0.304591, 0.000866
3, 5000, 0.000555, 0.277398, 0.000866
0, 10, 0.000001, 0.004271, 0.000004
1, 10, 0.000000, 0.003250, 0.000003
2, 10, 0.000001, 0.003821, 0.000002
3, 10, 0.000000, 0.003914, 0.000003
0, 100000, 0.023878, 0.232944, 0.023096
1, 100000, 0.012821, 0.338811, 0.015650
2, 100000, 0.011623, 0.479423, 0.017551
3, 100000, 0.011907, 0.462791, 0.016471
0, 50, 0.000009, 0.024118, 0.000009
1, 50, 0.000014, 0.018517, 0.000009
2, 50, 0.000004, 0.025049, 0.000011
3, 50, 0.000005, 0.022881, 0.000011
0, 50, 0.000006, 0.019939, 0.000009
1, 50, 0.000004, 0.013612, 0.000008
2, 50, 0.000005, 0.016601, 0.000010
3, 50, 0.000005, 0.015432, 0.000008
0, 5000, 0.001013, 0.250813, 0.001256
1, 5000, 0.000726, 0.258252, 0.000913
2, 5000, 0.000536, 0.253741, 0.000856
3, 5000, 0.000595, 0.293748, 0.000871
0, 5000000, 1.508835, 1.092482, 1.522925
1, 5000000, 0.795152, 0.898166, 1.026003
2, 5000000, 0.685330, 0.914694, 1.054532
3, 5000000, 0.747952, 0.913883, 0.991619
0, 500, 0.000075, 0.101731, 0.000120
1, 500, 0.000062, 0.123306, 0.000090
2, 500, 0.000050, 0.117540, 0.000089
3, 500, 0.000058, 0.116617, 0.000093
0, 100, 0.000015, 0.039700, 0.000021
1, 100, 0.000010, 0.042894, 0.000016
2, 100, 0.000010, 0.041737, 0.000017
3, 100, 0.000009, 0.036766, 0.000017
0, 5000, 0.001072, 0.222120, 0.001292
1, 5000, 0.000615, 0.199971, 0.000969
2, 5000, 0.000436, 0.211840, 0.000757
3, 5000, 0.000581, 0.191174, 0.000867
0, 50, 0.000006, 0.018022, 0.000009
1, 50, 0.000004, 0.020475, 0.000009
2, 50, 0.000005, 0.018836, 0.000009
3, 50, 0.000005, 0.022623, 0.000009
0, 10, 0.000002, 0.003098, 0.000003
1, 10, 0.000001, 0.004143, 0.000003
2, 10, 0.000001, 0.007059, 0.000004
3, 10, 0.000001, 0.002929, 0.000002
0, 10, 0.000001, 0.006307, 0.000003
1, 10, 0.000001, 0.004773, 0.000003
2, 10, 0.000001, 0.002994, 0.000003
3, 10, 0.000000, 0.004453, 0.000004
0, 50000000, 17.661333, 9.538531, 17.634669
1, 50000000, 9.069049, 7.303741, 11.870641
2, 50000000, 7.777358, 6.901083, 11.453663
3, 50000000, 7.806700, 7.113495, 11.426814
0, 10000000, 3.230932, 2.021222, 3.183956
1, 10000000, 1.682909, 1.561997, 2.146796
2, 10000000, 1.426193, 1.626739, 2.079864
3, 10000000, 1.420187, 1.534635, 2.074395
0, 5000000, 1.522838, 1.163897, 1.519869
1, 5000000, 0.802624, 1.004278, 1.033391
2, 5000000, 0.691909, 0.913444, 0.995469
3, 5000000, 0.679570, 0.866695, 0.989184
0, 5000, 0.001134, 0.328209, 0.001280
1, 5000, 0.000527, 0.324047, 0.000915
2, 5000, 0.000415, 0.322270, 0.000810
3, 5000, 0.000478, 0.264101, 0.000912
0, 500000, 0.131877, 0.391823, 0.128121
1, 500000, 0.069249, 0.433016, 0.086611
2, 500000, 0.058363, 0.450951, 0.084105
3, 500000, 0.062088, 0.368703, 0.084508
0, 25000000, 8.392408, 4.815787, 8.504291
1, 25000000, 4.383119, 3.728883, 5.699374
2, 25000000, 3.731205, 3.580087, 5.486171
3, 25000000, 3.746152, 3.682716, 5.484052
0, 100, 0.000011, 0.039929, 0.000021
1, 100, 0.000009, 0.038333, 0.000014
2, 100, 0.000008, 0.037639, 0.000015
3, 100, 0.000011, 0.032071, 0.000015
0, 500000, 0.130613, 0.302210, 0.128256
1, 500000, 0.073110, 0.442897, 0.089069
2, 500000, 0.061185, 0.445636, 0.084769
3, 500000, 0.061559, 0.382002, 0.083030
0, 10, 0.000001, 0.002000, 0.000003
1, 10, 0.000001, 0.002150, 0.000002
2, 10, 0.000001, 0.002108, 0.000004
3, 10, 0.000000, 0.002826, 0.000016
0, 10000000, 3.160811, 1.979337, 3.191220
1, 10000000, 1.664338, 1.588847, 2.160909
2, 10000000, 1.461603, 1.630460, 2.079123
3, 10000000, 1.420009, 1.578983, 2.083054
0, 10, 0.000001, 0.003255, 0.000004
1, 10, 0.000002, 0.004453, 0.000003
2, 10, 0.000001, 0.003293, 0.000004
3, 10, 0.000001, 0.003261, 0.000004
0, 50000000, 17.224314, 9.789622, 17.592483
1, 50000000, 9.043601, 7.042632, 11.807195
2, 50000000, 7.763938, 6.872243, 11.423659
3, 50000000, 7.699587, 7.069568, 11.407819
0, 10000000, 3.183911, 1.945432, 3.185420
1, 10000000, 1.675811, 1.585915, 2.157402
2, 10000000, 1.432340, 1.552877, 2.071997
3, 10000000, 1.432900, 1.546802, 2.070581
0, 50000000, 17.681765, 9.537761, 17.604799
1, 50000000, 9.090847, 7.099102, 11.845244
2, 50000000, 7.757624, 6.916873, 11.441475
3, 50000000, 7.754881, 7.000945, 11.438172
0, 50000000, 17.343732, 9.837966, 17.592682
1, 50000000, 9.077171, 7.210602, 11.904729
2, 50000000, 7.738565, 7.164185, 11.510151
3, 50000000, 7.766479, 7.084981, 11.444534
0, 500, 0.000095, 0.107687, 0.000119
1, 500, 0.000056, 0.104462, 0.000177
2, 500, 0.000057, 0.126936, 0.000092
3, 500, 0.000066, 0.096689, 0.000085
0, 5000, 0.001141, 0.212920, 0.001072
1, 5000, 0.000498, 0.216729, 0.000875
2, 5000, 0.000491, 0.207766, 0.000865
3, 5000, 0.000544, 0.202673, 0.000888
0, 50000, 0.011402, 0.361349, 0.011358
1, 50000, 0.006270, 0.362968, 0.007793
2, 50000, 0.005590, 0.327688, 0.007495
3, 50000, 0.005024, 0.372760, 0.007517
0, 500, 0.000065, 0.118078, 0.000125
1, 500, 0.000060, 0.101566, 0.000092
2, 500, 0.000050, 0.133920, 0.000086
3, 500, 0.000063, 0.106972, 0.000089
0, 10000, 0.002318, 0.395832, 0.002500
1, 10000, 0.001155, 0.373247, 0.001810
2, 10000, 0.000984, 0.317700, 0.001722
3, 10000, 0.000980, 0.339666, 0.001593
0, 100000, 0.024204, 0.428804, 0.025130
1, 100000, 0.012310, 0.324521, 0.016154
2, 100000, 0.010291, 0.326345, 0.016501
3, 100000, 0.010257, 0.357641, 0.016092
0, 100000, 0.023340, 0.321615, 0.024671
1, 100000, 0.012919, 0.348687, 0.016094
2, 100000, 0.010388, 0.362040, 0.015668
3, 100000, 0.010366, 0.410085, 0.015114
0, 500000, 0.131882, 0.370861, 0.128303
1, 500000, 0.069417, 0.386794, 0.086755
2, 500000, 0.060275, 0.356811, 0.085227
3, 500000, 0.058806, 0.362139, 0.082354
0, 500, 0.000102, 0.115061, 0.000119
1, 500, 0.000052, 0.060978, 0.000091
2, 500, 0.000055, 0.098471, 0.000089
3, 500, 0.000056, 0.082701, 0.000089
0, 5000000, 1.523390, 1.072519, 1.520351
1, 5000000, 0.796987, 0.930275, 1.029691
2, 5000000, 0.682746, 0.932179, 0.990681
3, 5000000, 0.682031, 0.935896, 0.989598
0, 50000000, 17.309187, 9.849020, 17.654870
1, 50000000, 9.026458, 7.025122, 11.855257
2, 50000000, 7.716086, 7.097182, 11.486125
3, 50000000, 7.734464, 6.957219, 11.434674
0, 1000, 0.000195, 0.154733, 0.000234
1, 1000, 0.000130, 0.198258, 0.000171
2, 1000, 0.000112, 0.180762, 0.000160
3, 1000, 0.000113, 0.164733, 0.000220
0, 10000000, 3.205267, 2.001915, 3.176189
1, 10000000, 1.667773, 1.625245, 2.140910
2, 10000000, 1.432090, 1.546014, 2.065411
3, 10000000, 1.409124, 1.507633, 2.077400
0, 10, 0.000001, 0.005141, 0.000004
1, 10, 0.000001, 0.000757, 0.000003
2, 10, 0.000000, 0.001134, 0.000003
3, 10, 0.000000, 0.001531, 0.000003
0, 5000000, 1.586423, 1.167173, 1.523686
1, 5000000, 0.809763, 0.958632, 1.028217
2, 5000000, 0.706560, 0.846269, 0.984417
3, 5000000, 0.681564, 0.851189, 0.985230
0, 500, 0.000086, 0.118886, 0.000118
1, 500, 0.000055, 0.103787, 0.000096
2, 500, 0.000058, 0.089195, 0.000066
3, 500, 0.000042, 0.076614, 0.000089
0, 1000, 0.000199, 0.107203, 0.000233
1, 1000, 0.000110, 0.117245, 0.000176
2, 1000, 0.000111, 0.098799, 0.000165
3, 1000, 0.000112, 0.108408, 0.000166
0, 50000, 0.010987, 0.331661, 0.010857
1, 50000, 0.005882, 0.310025, 0.008145
2, 50000, 0.005398, 0.371388, 0.008131
3, 50000, 0.005613, 0.385973, 0.009222
0, 10000, 0.002029, 0.348461, 0.002479
1, 10000, 0.001052, 0.310782, 0.001744
2, 10000, 0.000965, 0.361827, 0.001707
3, 10000, 0.000977, 0.336618, 0.001446
0, 500000, 0.134788, 0.392428, 0.129498
1, 500000, 0.070892, 0.457445, 0.086896
2, 500000, 0.060715, 0.480515, 0.082631
3, 500000, 0.061843, 0.424520, 0.085827
0, 10, 0.000002, 0.004566, 0.000004
1, 10, 0.000001, 0.005094, 0.000003
2, 10, 0.000001, 0.003481, 0.000003
3, 10, 0.000001, 0.003492, 0.000003
0, 1000000, 0.274239, 0.465026, 0.272453
1, 1000000, 0.144913, 0.375926, 0.182608
2, 1000000, 0.124651, 0.420619, 0.176102
3, 1000000, 0.125895, 0.454695, 0.176631
0, 25000000, 8.300478, 4.784385, 8.603595
1, 25000000, 4.382132, 3.777479, 5.680821
2, 25000000, 3.722776, 3.627492, 5.494918
3, 25000000, 3.714113, 3.529279, 5.461979
0, 100, 0.000018, 0.037107, 0.000017
1, 100, 0.000010, 0.045831, 0.000016
2, 100, 0.000011, 0.036983, 0.000017
3, 100, 0.000011, 0.046983, 0.000017
0, 10000, 0.002019, 0.289077, 0.002366
1, 10000, 0.001106, 0.310212, 0.001810
2, 10000, 0.000977, 0.328940, 0.001729
3, 10000, 0.000975, 0.305610, 0.001756
0, 100, 0.000014, 0.030423, 0.000020
1, 100, 0.000010, 0.028459, 0.000015
2, 100, 0.000011, 0.024466, 0.000012
3, 100, 0.000008, 0.032198, 0.000017
0, 100, 0.000013, 0.033641, 0.000017
1, 100, 0.000010, 0.034745, 0.000017
2, 100, 0.000011, 0.039239, 0.000017
3, 100, 0.000011, 0.038631, 0.000018
0, 50000, 0.012091, 0.312468, 0.011155
1, 50000, 0.006051, 0.373052, 0.007924
2, 50000, 0.005014, 0.388699, 0.007868
3, 50000, 0.004990, 0.374425, 0.007534
0, 5000000, 1.530068, 1.066899, 1.528654
1, 5000000, 0.815509, 0.858686, 1.026754
2, 5000000, 0.679676, 0.939515, 0.994478
3, 5000000, 0.715342, 0.895552, 0.991816
0, 5000, 0.001185, 0.323937, 0.001322
1, 5000, 0.000534, 0.339428, 0.000891
2, 5000, 0.000566, 0.275562, 0.000704
3, 5000, 0.000470, 0.340732, 0.000858
0, 5000000, 1.592863, 1.073693, 1.527183
1, 5000000, 0.816877, 0.933228, 1.033724
2, 5000000, 0.676382, 0.927484, 0.988315
3, 5000000, 0.679010, 0.895265, 0.987468
0, 10, 0.000001, 0.003961, 0.000003
1, 10, 0.000001, 0.003808, 0.000004
2, 10, 0.000001, 0.004167, 0.000003
3, 10, 0.000000, 0.003855, 0.000003
0, 1000, 0.000160, 0.165965, 0.000233
1, 1000, 0.000127, 0.181252, 0.000166
2, 1000, 0.000120, 0.163515, 0.000165
3, 1000, 0.000114, 0.171483, 0.000176
0, 1000000, 0.271649, 0.453889, 0.274491
1, 1000000, 0.144051, 0.389324, 0.185970
2, 1000000, 0.124820, 0.429557, 0.182141
3, 1000000, 0.124800, 0.469743, 0.175617
0, 500000, 0.135619, 0.424855, 0.130045
1, 500000, 0.069114, 0.344350, 0.086684
2, 500000, 0.058962, 0.303968, 0.087609
3, 500000, 0.057986, 0.398132, 0.085285
0, 10000, 0.001931, 0.185266, 0.002384
1, 10000, 0.001034, 0.220284, 0.001745
2, 10000, 0.000923, 0.203902, 0.001668
3, 10000, 0.000983, 0.362318, 0.001728
0, 50000, 0.011213, 0.290794, 0.014905
1, 50000, 0.009892, 0.211581, 0.008026
2, 50000, 0.005295, 0.450303, 0.007486
3, 50000, 0.005002, 0.352443, 0.008061
0, 5000000, 1.537213, 1.070603, 1.519844
1, 5000000, 0.806416, 0.925044, 1.021181
2, 5000000, 0.678463, 0.890697, 0.996899
3, 5000000, 0.685985, 0.869132, 0.991868
0, 10000, 0.001963, 0.300870, 0.002312
1, 10000, 0.001000, 0.349204, 0.001898
2, 10000, 0.001026, 0.326081, 0.001428
3, 10000, 0.000948, 0.311653, 0.001601
0, 5000, 0.001093, 0.165130, 0.001279
1, 5000, 0.000470, 0.205555, 0.000905
2, 5000, 0.000546, 0.262624, 0.000890
3, 5000, 0.000618, 0.180207, 0.000831
0, 500000, 0.129936, 0.359217, 0.132439
1, 500000, 0.068841, 0.335236, 0.087673
2, 500000, 0.058389, 0.354822, 0.084733
3, 500000, 0.058416, 0.357941, 0.085279
0, 50000, 0.010604, 0.372530, 0.011181
1, 50000, 0.005741, 0.399479, 0.007572
2, 50000, 0.005430, 0.425975, 0.007710
3, 50000, 0.005022, 0.418444, 0.007603
0, 100, 0.000012, 0.044080, 0.000016
1, 100, 0.000010, 0.034954, 0.000015
2, 100, 0.000010, 0.039298, 0.000013
3, 100, 0.000007, 0.042018, 0.000017
0, 500, 0.000107, 0.092478, 0.000123
1, 500, 0.000054, 0.082387, 0.000093
2, 500, 0.000051, 0.089447, 0.000089
3, 500, 0.000056, 0.082833, 0.000090
0, 10000, 0.002212, 0.254289, 0.002405
1, 10000, 0.001151, 0.250105, 0.001680
2, 10000, 0.000977, 0.272957, 0.001692
3, 10000, 0.001004, 0.243479, 0.001883
0, 5000, 0.000980, 0.249930, 0.001230
1, 5000, 0.000533, 0.219714, 0.000644
2, 5000, 0.000540, 0.249671, 0.000863
3, 5000, 0.000538, 0.216719, 0.000862
0, 100000, 0.025611, 0.315180, 0.023084
1, 100000, 0.012332, 0.442905, 0.016019
2, 100000, 0.010454, 0.371800, 0.015946
3, 100000, 0.011101, 0.462159, 0.015421
0, 25000000, 8.274012, 4.890169, 8.442182
1, 25000000, 4.420993, 3.848313, 5.687085
2, 25000000, 3.759086, 3.772874, 5.485558
3, 25000000, 3.759813, 3.633740, 5.498594
0, 10000, 0.002216, 0.315657, 0.002572
1, 10000, 0.001076, 0.285970, 0.001682
2, 10000, 0.000982, 0.293240, 0.001769
3, 10000, 0.001057, 0.280237, 0.001687
0, 100, 0.000014, 0.033101, 0.000021
1, 100, 0.000010, 0.042846, 0.000017
2, 100, 0.000011, 0.039761, 0.000013
3, 100, 0.000007, 0.038033, 0.000016
0, 500, 0.000091, 0.068944, 0.000119
1, 500, 0.000061, 0.082503, 0.000092
2, 500, 0.000055, 0.066407, 0.000089
3, 500, 0.000090, 0.115811, 0.000142
0, 10, 0.000002, 0.003089, 0.000003
1, 10, 0.000001, 0.001788, 0.000003
2, 10, 0.000001, 0.002687, 0.000003
3, 10, 0.000001, 0.002350, 0.000004
0, 500, 0.000083, 0.102678, 0.000119
1, 500, 0.000060, 0.108668, 0.000086
2, 500, 0.000051, 0.122163, 0.000090
3, 500, 0.000050, 0.111639, 0.000089
0, 25000000, 8.371195, 4.865926, 8.437301
1, 25000000, 4.425066, 3.714555, 5.670945
2, 25000000, 3.716210, 3.685813, 5.452559
3, 25000000, 3.800574, 3.648071, 5.480352
0, 1000000, 0.273161, 0.448804, 0.273021
1, 1000000, 0.145706, 0.386558, 0.182897
2, 1000000, 0.126213, 0.404288, 0.181808
3, 1000000, 0.124261, 0.466103, 0.176470
0, 500000, 0.131600, 0.307857, 0.132060
1, 500000, 0.069077, 0.316170, 0.089580
2, 500000, 0.058159, 0.411077, 0.085530
3, 500000, 0.060248, 0.393349, 0.086368
0, 10000, 0.001946, 0.204771, 0.002389
1, 10000, 0.001048, 0.189129, 0.001675
2, 10000, 0.000998, 0.204693, 0.001299
3, 10000, 0.000990, 0.202003, 0.001826
0, 100000, 0.023629, 0.349870, 0.022782
1, 100000, 0.012241, 0.384641, 0.016731
2, 100000, 0.010393, 0.392726, 0.014981
3, 100000, 0.010492, 0.358167, 0.015715
0, 100000, 0.025029, 0.348006, 0.022683
1, 100000, 0.012285, 0.325217, 0.017541
2, 100000, 0.010486, 0.379788, 0.015136
3, 100000, 0.010429, 0.395398, 0.015301
0, 1000000, 0.280405, 0.404694, 0.273566
1, 1000000, 0.145717, 0.371833, 0.184814
2, 1000000, 0.125032, 0.381156, 0.178098
3, 1000000, 0.126238, 0.490742, 0.176425
0, 5000000, 1.526261, 1.144712, 1.524494
1, 5000000, 0.818124, 0.892223, 1.026606
2, 5000000, 0.682250, 0.911549, 1.010168
3, 5000000, 0.680387, 0.936446, 0.994201
0, 25000000, 8.459197, 5.091025, 8.454082
1, 25000000, 4.378162, 3.803749, 5.687724
2, 25000000, 3.759291, 3.693791, 5.482556
3, 25000000, 3.769183, 3.719889, 5.472853
0, 25000000, 8.424569, 4.741617, 8.411042
1, 25000000, 4.405204, 3.619547, 5.676729
2, 25000000, 3.794010, 3.677677, 5.501119
3, 25000000, 3.720613, 3.710159, 5.482124
0, 1000000, 0.274856, 0.388238, 0.268557
1, 1000000, 0.145470, 0.365367, 0.187013
2, 1000000, 0.122281, 0.386791, 0.177194
3, 1000000, 0.122839, 0.398568, 0.176679
0, 1000, 0.000150, 0.163405, 0.000234
1, 1000, 0.000132, 0.167459, 0.000169
2, 1000, 0.000119, 0.169599, 0.000165
3, 1000, 0.000107, 0.155753, 0.000166
0, 1000, 0.000197, 0.159107, 0.000236
1, 1000, 0.000130, 0.137741, 0.000170
2, 1000, 0.000114, 0.187262, 0.000162
3, 1000, 0.000117, 0.153347, 0.000144
0, 5000000, 1.552434, 1.136312, 1.522106
1, 5000000, 0.806771, 1.012775, 1.022668
2, 5000000, 0.681863, 0.953842, 0.988169
3, 5000000, 0.686894, 0.931283, 0.991007
0, 1000000, 0.277300, 0.415106, 0.275407
1, 1000000, 0.147752, 0.464431, 0.183219
2, 1000000, 0.126504, 0.393654, 0.177026
3, 1000000, 0.123628, 0.309272, 0.179034
0, 25000000, 8.462804, 4.689770, 8.457164
1, 25000000, 4.337526, 3.621502, 5.695000
2, 25000000, 3.743026, 3.618824, 5.513446
3, 25000000, 3.756623, 3.624308, 5.486090
